id,value,time,datetime_format
22789,59.54,1665871425,2022-10-16 00:03:45
22791,59.61,1665871727,2022-10-16 00:08:47
22793,59.59,1665872029,2022-10-16 00:13:49
22795,59.31,1665872330,2022-10-16 00:18:50
22797,59.56,1665872632,2022-10-16 00:23:52
22799,59.43,1665872933,2022-10-16 00:28:53
22801,59.68,1665873234,2022-10-16 00:33:54
22803,59.68,1665873535,2022-10-16 00:38:55
22805,59.75,1665873836,2022-10-16 00:43:56
22807,59.81,1665874137,2022-10-16 00:48:57
22809,59.59,1665874439,2022-10-16 00:53:59
22811,59.11,1665874741,2022-10-16 00:59:01
22813,58.88,1665875043,2022-10-16 01:04:03
22815,58.86,1665875345,2022-10-16 01:09:05
22817,59.59,1665875647,2022-10-16 01:14:07
22819,60.0,1665875949,2022-10-16 01:19:09
22821,60.24,1665876250,2022-10-16 01:24:10
22823,59.84,1665876552,2022-10-16 01:29:12
22825,59.95,1665876854,2022-10-16 01:34:14
22827,59.83,1665877156,2022-10-16 01:39:16
22829,59.93,1665877457,2022-10-16 01:44:17
22831,59.88,1665877758,2022-10-16 01:49:18
22833,59.84,1665878059,2022-10-16 01:54:19
22835,59.86,1665878361,2022-10-16 01:59:21
22837,59.50,1665878662,2022-10-16 02:04:22
22839,59.63,1665878963,2022-10-16 02:09:23
22841,59.56,1665879265,2022-10-16 02:14:25
22843,59.6,1665879567,2022-10-16 02:19:27
22845,58.93,1665879868,2022-10-16 02:24:28
22847,59.13,1665880169,2022-10-16 02:29:29
22849,59.41,1665880470,2022-10-16 02:34:30
22851,59.95,1665880771,2022-10-16 02:39:31
22853,60.6,1665881073,2022-10-16 02:44:33
22855,60.6,1665881375,2022-10-16 02:49:35
22857,60.18,1665881676,2022-10-16 02:54:36
22859,59.88,1665881978,2022-10-16 02:59:38
22861,59.86,1665882280,2022-10-16 03:04:40
22863,60.0,1665882581,2022-10-16 03:09:41
22865,59.93,1665882882,2022-10-16 03:14:42
22867,59.75,1665883183,2022-10-16 03:19:43
22869,59.70,1665883485,2022-10-16 03:24:45
22871,59.74,1665883786,2022-10-16 03:29:46
22873,59.65,1665884088,2022-10-16 03:34:48
22875,59.18,1665884389,2022-10-16 03:39:49
22877,59.61,1665884690,2022-10-16 03:44:50
22879,60.6,1665884991,2022-10-16 03:49:51
22881,59.86,1665885292,2022-10-16 03:54:52
22883,59.93,1665885594,2022-10-16 03:59:54
22885,60.8,1665885896,2022-10-16 04:04:56
22887,60.13,1665886198,2022-10-16 04:09:58
22889,60.27,1665886500,2022-10-16 04:15:00
22891,60.45,1665886801,2022-10-16 04:20:01
22893,60.70,1665887103,2022-10-16 04:25:03
22895,60.11,1665887405,2022-10-16 04:30:05
22897,60.31,1665887706,2022-10-16 04:35:06
22899,60.22,1665888007,2022-10-16 04:40:07
22901,60.65,1665888308,2022-10-16 04:45:08
22903,60.0,1665888610,2022-10-16 04:50:10
22905,60.4,1665888912,2022-10-16 04:55:12
22907,60.22,1665889214,2022-10-16 05:00:14
22909,59.91,1665889515,2022-10-16 05:05:15
22911,60.2,1665889817,2022-10-16 05:10:17
22913,60.20,1665890118,2022-10-16 05:15:18
22915,60.15,1665890420,2022-10-16 05:20:20
22917,60.24,1665890721,2022-10-16 05:25:21
22919,60.25,1665891023,2022-10-16 05:30:23
22921,60.29,1665891324,2022-10-16 05:35:24
22923,59.86,1665891625,2022-10-16 05:40:25
22925,59.68,1665891926,2022-10-16 05:45:26
22927,60.16,1665892227,2022-10-16 05:50:27
22929,60.29,1665892528,2022-10-16 05:55:28
22931,60.58,1665892829,2022-10-16 06:00:29
22933,60.50,1665893130,2022-10-16 06:05:30
22935,60.36,1665893432,2022-10-16 06:10:32
22937,60.18,1665893733,2022-10-16 06:15:33
22939,59.90,1665894034,2022-10-16 06:20:34
22941,60.6,1665894336,2022-10-16 06:25:36
22943,60.27,1665894638,2022-10-16 06:30:38
22945,60.45,1665894940,2022-10-16 06:35:40
22947,59.90,1665895242,2022-10-16 06:40:42
22949,59.90,1665895544,2022-10-16 06:45:44
22951,60.27,1665895845,2022-10-16 06:50:45
22953,60.2,1665896147,2022-10-16 06:55:47
22955,60.36,1665896449,2022-10-16 07:00:49
22957,60.72,1665896750,2022-10-16 07:05:50
22959,60.34,1665897051,2022-10-16 07:10:51
22961,60.56,1665897352,2022-10-16 07:15:52
22963,60.18,1665897653,2022-10-16 07:20:53
22965,60.20,1665897955,2022-10-16 07:25:55
22967,60.54,1665898256,2022-10-16 07:30:56
22969,60.58,1665898557,2022-10-16 07:35:57
22971,60.29,1665898858,2022-10-16 07:40:58
22973,60.11,1665899160,2022-10-16 07:46:00
22975,60.34,1665899461,2022-10-16 07:51:01
22977,60.45,1665899763,2022-10-16 07:56:03
22979,60.59,1665900065,2022-10-16 08:01:05
22981,60.61,1665900366,2022-10-16 08:06:06
22983,60.63,1665900667,2022-10-16 08:11:07
22985,60.72,1665900968,2022-10-16 08:16:08
22987,60.72,1665901270,2022-10-16 08:21:10
22989,60.83,1665901571,2022-10-16 08:26:11
22991,60.93,1665901872,2022-10-16 08:31:12
22993,61.0,1665902174,2022-10-16 08:36:14
22995,60.91,1665902475,2022-10-16 08:41:15
22997,61.0,1665902776,2022-10-16 08:46:16
22999,61.4,1665903078,2022-10-16 08:51:18
23001,61.15,1665903379,2022-10-16 08:56:19
23003,61.20,1665903680,2022-10-16 09:01:20
23005,61.20,1665903982,2022-10-16 09:06:22
23007,60.97,1665904284,2022-10-16 09:11:24
23009,60.97,1665904585,2022-10-16 09:16:25
23011,60.90,1665904887,2022-10-16 09:21:27
23013,60.97,1665905188,2022-10-16 09:26:28
23015,61.8,1665905489,2022-10-16 09:31:29
23017,61.18,1665905790,2022-10-16 09:36:30
23019,61.13,1665906091,2022-10-16 09:41:31
23021,61.25,1665906392,2022-10-16 09:46:32
23023,61.27,1665906694,2022-10-16 09:51:34
23025,61.29,1665906995,2022-10-16 09:56:35
23027,61.24,1665907297,2022-10-16 10:01:37
23029,61.22,1665907599,2022-10-16 10:06:39
23031,61.20,1665907901,2022-10-16 10:11:41
23033,61.25,1665908203,2022-10-16 10:16:43
23035,61.18,1665908504,2022-10-16 10:21:44
23037,61.13,1665908805,2022-10-16 10:26:45
23039,61.9,1665909106,2022-10-16 10:31:46
23041,61.6,1665909408,2022-10-16 10:36:48
23043,61.0,1665909709,2022-10-16 10:41:49
23045,60.97,1665910010,2022-10-16 10:46:50
23047,61.6,1665910311,2022-10-16 10:51:51
23049,60.99,1665910612,2022-10-16 10:56:52
23051,60.99,1665910914,2022-10-16 11:01:54
23053,60.91,1665911215,2022-10-16 11:06:55
23055,60.99,1665911517,2022-10-16 11:11:57
23057,60.84,1665911818,2022-10-16 11:16:58
23059,60.79,1665912119,2022-10-16 11:21:59
23061,60.63,1665912420,2022-10-16 11:27:00
23063,60.72,1665912721,2022-10-16 11:32:01
