id,value,time,datetime_format
45838,64.88,1669330819,2022-11-25 01:00:19
45840,64.83,1669331120,2022-11-25 01:05:20
45842,64.83,1669331421,2022-11-25 01:10:21
45844,64.62,1669331722,2022-11-25 01:15:22
45846,64.83,1669332023,2022-11-25 01:20:23
45848,64.69,1669332325,2022-11-25 01:25:25
45850,64.62,1669332626,2022-11-25 01:30:26
45852,64.70,1669332928,2022-11-25 01:35:28
45854,64.80,1669333230,2022-11-25 01:40:30
45856,64.80,1669333531,2022-11-25 01:45:31
45858,64.83,1669333832,2022-11-25 01:50:32
45860,64.83,1669334133,2022-11-25 01:55:33
45862,65.18,1669334435,2022-11-25 02:00:35
45864,65.18,1669334737,2022-11-25 02:05:37
45866,65.22,1669335039,2022-11-25 02:10:39
45868,65.8,1669335340,2022-11-25 02:15:40
45870,65.11,1669335641,2022-11-25 02:20:41
45872,65.30,1669335942,2022-11-25 02:25:42
45874,65.40,1669336244,2022-11-25 02:30:44
45876,65.25,1669336545,2022-11-25 02:35:45
45878,65.23,1669336846,2022-11-25 02:40:46
45880,65.2,1669337147,2022-11-25 02:45:47
45882,65.23,1669337449,2022-11-25 02:50:49
45884,65.26,1669337751,2022-11-25 02:55:51
45886,65.22,1669338053,2022-11-25 03:00:53
45888,65.26,1669338355,2022-11-25 03:05:55
45890,65.26,1669338656,2022-11-25 03:10:56
45892,65.8,1669338957,2022-11-25 03:15:57
45894,65.4,1669339258,2022-11-25 03:20:58
45896,64.95,1669339559,2022-11-25 03:25:59
45898,64.98,1669339861,2022-11-25 03:31:01
45900,65.4,1669340163,2022-11-25 03:36:03
45902,65.12,1669340464,2022-11-25 03:41:04
45904,65.37,1669340766,2022-11-25 03:46:06
45906,65.18,1669341067,2022-11-25 03:51:07
45908,65.23,1669341368,2022-11-25 03:56:08
45910,65.23,1669341669,2022-11-25 04:01:09
45912,65.26,1669341970,2022-11-25 04:06:10
45914,65.37,1669342271,2022-11-25 04:11:11
45916,65.19,1669342573,2022-11-25 04:16:13
45918,65.16,1669342874,2022-11-25 04:21:14
45920,65.26,1669343175,2022-11-25 04:26:15
45922,65.12,1669343476,2022-11-25 04:31:16
45924,65.11,1669343778,2022-11-25 04:36:18
45926,65.12,1669344079,2022-11-25 04:41:19
45928,65.6,1669344380,2022-11-25 04:46:20
45930,65.0,1669344682,2022-11-25 04:51:22
45932,64.90,1669344983,2022-11-25 04:56:23
45934,64.90,1669345284,2022-11-25 05:01:24
45936,64.73,1669345585,2022-11-25 05:06:25
45938,64.75,1669345887,2022-11-25 05:11:27
45940,64.68,1669346188,2022-11-25 05:16:28
45942,64.63,1669346490,2022-11-25 05:21:30
45944,64.65,1669346791,2022-11-25 05:26:31
45946,64.56,1669347092,2022-11-25 05:31:32
45948,64.83,1669347394,2022-11-25 05:36:34
45950,64.75,1669347695,2022-11-25 05:41:35
45952,64.80,1669347996,2022-11-25 05:46:36
45954,64.83,1669348297,2022-11-25 05:51:37
45956,65.16,1669348598,2022-11-25 05:56:38
45958,64.97,1669348900,2022-11-25 06:01:40
45960,65.12,1669349202,2022-11-25 06:06:42
45962,65.18,1669349503,2022-11-25 06:11:43
45964,65.1,1669349804,2022-11-25 06:16:44
45966,64.76,1669350105,2022-11-25 06:21:45
45968,64.86,1669350407,2022-11-25 06:26:47
45970,64.80,1669350708,2022-11-25 06:31:48
45972,65.0,1669351009,2022-11-25 06:36:49
45974,64.61,1669351311,2022-11-25 06:41:51
45976,64.50,1669351613,2022-11-25 06:46:53
45978,64.58,1669351915,2022-11-25 06:51:55
45980,64.80,1669352216,2022-11-25 06:56:56
45982,64.68,1669352518,2022-11-25 07:01:58
45984,65.37,1669352819,2022-11-25 07:06:59
45986,65.27,1669353120,2022-11-25 07:12:00
45988,64.95,1669353422,2022-11-25 07:17:02
45990,64.98,1669353723,2022-11-25 07:22:03
45992,64.94,1669354025,2022-11-25 07:27:05
45994,65.4,1669354326,2022-11-25 07:32:06
45996,64.95,1669354628,2022-11-25 07:37:08
45998,65.29,1669354930,2022-11-25 07:42:10
46000,65.45,1669355231,2022-11-25 07:47:11
46002,65.58,1669355533,2022-11-25 07:52:13
46004,65.30,1669355834,2022-11-25 07:57:14
46006,65.1,1669356135,2022-11-25 08:02:15
46008,65.15,1669356436,2022-11-25 08:07:16
46010,65.5,1669356738,2022-11-25 08:12:18
46012,64.83,1669357040,2022-11-25 08:17:20
46014,65.8,1669357342,2022-11-25 08:22:22
46016,65.4,1669357643,2022-11-25 08:27:23
46018,65.8,1669357944,2022-11-25 08:32:24
46020,65.58,1669358245,2022-11-25 08:37:25
46022,65.55,1669358547,2022-11-25 08:42:27
46024,65.58,1669358849,2022-11-25 08:47:29
46026,65.56,1669359151,2022-11-25 08:52:31
46028,65.44,1669359453,2022-11-25 08:57:33
46030,65.19,1669359755,2022-11-25 09:02:35
46032,65.47,1669360057,2022-11-25 09:07:37
46034,65.52,1669360359,2022-11-25 09:12:39
46036,65.55,1669360661,2022-11-25 09:17:41
46038,65.55,1669360963,2022-11-25 09:22:43
46040,65.66,1669361265,2022-11-25 09:27:45
46042,65.63,1669361567,2022-11-25 09:32:47
46044,65.66,1669361868,2022-11-25 09:37:48
46046,65.72,1669362170,2022-11-25 09:42:50
46048,65.94,1669362471,2022-11-25 09:47:51
46050,66.15,1669362772,2022-11-25 09:52:52
46052,66.22,1669363074,2022-11-25 09:57:54
46054,66.33,1669363377,2022-11-25 10:02:57
46056,66.41,1669363678,2022-11-25 10:07:58
46058,66.70,1669363980,2022-11-25 10:13:00
46060,66.66,1669364282,2022-11-25 10:18:02
46062,66.66,1669364583,2022-11-25 10:23:03
46064,66.73,1669364884,2022-11-25 10:28:04
46066,66.62,1669365186,2022-11-25 10:33:06
46068,66.83,1669365488,2022-11-25 10:38:08
46070,66.84,1669365789,2022-11-25 10:43:09
46072,66.87,1669366090,2022-11-25 10:48:10
46074,66.94,1669366392,2022-11-25 10:53:12
46076,66.98,1669366694,2022-11-25 10:58:14
46078,66.83,1669366995,2022-11-25 11:03:15
46080,66.90,1669367297,2022-11-25 11:08:17
46082,66.94,1669367598,2022-11-25 11:13:18
46084,67.0,1669367900,2022-11-25 11:18:20
46086,66.87,1669368202,2022-11-25 11:23:22
46088,66.88,1669368503,2022-11-25 11:28:23
46090,66.90,1669368804,2022-11-25 11:33:24
46092,66.95,1669369105,2022-11-25 11:38:25
46094,67.15,1669369406,2022-11-25 11:43:26
46096,67.13,1669369708,2022-11-25 11:48:28
46098,67.18,1669370009,2022-11-25 11:53:29
46100,67.15,1669370312,2022-11-25 11:58:32
46102,67.18,1669370613,2022-11-25 12:03:33
46104,67.30,1669370915,2022-11-25 12:08:35
46106,67.31,1669371216,2022-11-25 12:13:36
46108,67.26,1669371518,2022-11-25 12:18:38
46110,67.43,1669371820,2022-11-25 12:23:40
46112,67.38,1669372122,2022-11-25 12:28:42
46114,67.25,1669372423,2022-11-25 12:33:43
46116,67.33,1669372724,2022-11-25 12:38:44
46118,67.12,1669373025,2022-11-25 12:43:45
46120,67.30,1669373327,2022-11-25 12:48:47
46122,67.27,1669373629,2022-11-25 12:53:49
46124,67.47,1669373930,2022-11-25 12:58:50
46126,67.33,1669374232,2022-11-25 13:03:52
46128,67.40,1669374534,2022-11-25 13:08:54
46130,67.38,1669374835,2022-11-25 13:13:55
46132,67.36,1669375137,2022-11-25 13:18:57
46134,67.33,1669375439,2022-11-25 13:23:59
46136,67.44,1669375741,2022-11-25 13:29:01
46138,67.34,1669376043,2022-11-25 13:34:03
46140,67.33,1669376344,2022-11-25 13:39:04
46142,67.33,1669376646,2022-11-25 13:44:06
46144,67.36,1669376948,2022-11-25 13:49:08
46146,67.30,1669377250,2022-11-25 13:54:10
46148,67.26,1669377552,2022-11-25 13:59:12
46150,67.27,1669377853,2022-11-25 14:04:13
46152,67.30,1669378154,2022-11-25 14:09:14
46154,67.27,1669378456,2022-11-25 14:14:16
46156,67.37,1669378757,2022-11-25 14:19:17
46158,67.62,1669379058,2022-11-25 14:24:18
46160,67.59,1669379360,2022-11-25 14:29:20
