id,value,time,datetime_format
12243,15.31,1664489082,2022-09-30 00:04:42
12257,15.27,1664489384,2022-09-30 00:09:44
12271,15.30,1664489686,2022-09-30 00:14:46
12284,15.27,1664489988,2022-09-30 00:19:48
12298,15.27,1664490289,2022-09-30 00:24:49
12312,15.27,1664490590,2022-09-30 00:29:50
12325,15.30,1664490892,2022-09-30 00:34:52
12339,15.30,1664491193,2022-09-30 00:39:53
12353,15.23,1664491494,2022-09-30 00:44:54
12366,15.18,1664491796,2022-09-30 00:49:56
12380,15.14,1664492098,2022-09-30 00:54:58
12394,15.13,1664492399,2022-09-30 00:59:59
12407,15.6,1664492700,2022-09-30 01:05:00
12421,15.3,1664493001,2022-09-30 01:10:01
12435,15.2,1664493302,2022-09-30 01:15:02
12449,15.0,1664493603,2022-09-30 01:20:03
12463,14.89,1664493904,2022-09-30 01:25:04
12476,14.89,1664494206,2022-09-30 01:30:06
12490,14.89,1664494508,2022-09-30 01:35:08
12503,14.92,1664494810,2022-09-30 01:40:10
12517,14.82,1664495112,2022-09-30 01:45:12
12531,14.81,1664495414,2022-09-30 01:50:14
12545,14.81,1664495715,2022-09-30 01:55:15
12558,14.81,1664496016,2022-09-30 02:00:16
12572,14.85,1664496318,2022-09-30 02:05:18
12585,14.89,1664496620,2022-09-30 02:10:20
12599,14.89,1664496921,2022-09-30 02:15:21
12613,14.88,1664497223,2022-09-30 02:20:23
12627,14.85,1664497524,2022-09-30 02:25:24
12641,14.89,1664497825,2022-09-30 02:30:25
12655,14.89,1664498127,2022-09-30 02:35:27
12669,14.89,1664498429,2022-09-30 02:40:29
12682,14.88,1664498730,2022-09-30 02:45:30
12695,14.82,1664499031,2022-09-30 02:50:31
12709,14.81,1664499332,2022-09-30 02:55:32
12723,14.75,1664499634,2022-09-30 03:00:34
12737,14.75,1664499935,2022-09-30 03:05:35
12750,14.77,1664500236,2022-09-30 03:10:36
12763,14.80,1664500538,2022-09-30 03:15:38
12777,14.75,1664500840,2022-09-30 03:20:40
12791,14.76,1664501142,2022-09-30 03:25:42
12805,14.77,1664501444,2022-09-30 03:30:44
12819,14.85,1664501746,2022-09-30 03:35:46
12832,14.85,1664502048,2022-09-30 03:40:48
12845,14.88,1664502349,2022-09-30 03:45:49
12859,14.85,1664502651,2022-09-30 03:50:51
12873,14.80,1664502952,2022-09-30 03:55:52
12887,14.79,1664503253,2022-09-30 04:00:53
12901,14.80,1664503554,2022-09-30 04:05:54
12914,14.82,1664503855,2022-09-30 04:10:55
12927,14.81,1664504157,2022-09-30 04:15:57
12941,14.85,1664504459,2022-09-30 04:20:59
12955,14.85,1664504760,2022-09-30 04:26:00
12969,14.82,1664505062,2022-09-30 04:31:02
12983,14.79,1664505363,2022-09-30 04:36:03
12996,14.79,1664505664,2022-09-30 04:41:04
13009,14.81,1664505965,2022-09-30 04:46:05
13023,14.77,1664506266,2022-09-30 04:51:06
13037,14.75,1664506568,2022-09-30 04:56:08
13051,14.72,1664506870,2022-09-30 05:01:10
13065,14.75,1664507172,2022-09-30 05:06:12
13078,14.77,1664507474,2022-09-30 05:11:14
13091,14.72,1664507776,2022-09-30 05:16:16
13105,14.71,1664508077,2022-09-30 05:21:17
13119,14.72,1664508378,2022-09-30 05:26:18
13133,14.75,1664508680,2022-09-30 05:31:20
13147,14.77,1664508981,2022-09-30 05:36:21
13160,14.79,1664509282,2022-09-30 05:41:22
13173,14.79,1664509584,2022-09-30 05:46:24
13187,14.75,1664509885,2022-09-30 05:51:25
13201,14.72,1664510186,2022-09-30 05:56:26
13215,14.72,1664510488,2022-09-30 06:01:28
13229,14.75,1664510790,2022-09-30 06:06:30
13241,14.71,1664511092,2022-09-30 06:11:32
13255,14.72,1664511394,2022-09-30 06:16:34
13269,14.72,1664511695,2022-09-30 06:21:35
13283,14.72,1664511996,2022-09-30 06:26:36
13297,14.79,1664512297,2022-09-30 06:31:37
13310,14.80,1664512598,2022-09-30 06:36:38
13323,14.79,1664512899,2022-09-30 06:41:39
13337,14.80,1664513201,2022-09-30 06:46:41
13351,14.75,1664513502,2022-09-30 06:51:42
13365,14.76,1664513804,2022-09-30 06:56:44
13379,14.79,1664514105,2022-09-30 07:01:45
13392,14.75,1664514406,2022-09-30 07:06:46
13405,14.79,1664514708,2022-09-30 07:11:48
13419,14.79,1664515009,2022-09-30 07:16:49
13433,14.81,1664515310,2022-09-30 07:21:50
13447,14.81,1664515612,2022-09-30 07:26:52
13461,14.85,1664515914,2022-09-30 07:31:54
13474,14.89,1664516215,2022-09-30 07:36:55
13487,14.93,1664516517,2022-09-30 07:41:57
13501,14.88,1664516818,2022-09-30 07:46:58
13515,14.88,1664517119,2022-09-30 07:51:59
13529,14.85,1664517421,2022-09-30 07:57:01
13543,14.89,1664517723,2022-09-30 08:02:03
13555,14.93,1664518024,2022-09-30 08:07:04
13569,14.94,1664518325,2022-09-30 08:12:05
13583,15.0,1664518627,2022-09-30 08:17:07
13597,15.6,1664518928,2022-09-30 08:22:08
13611,15.10,1664519229,2022-09-30 08:27:09
13625,15.10,1664519530,2022-09-30 08:32:10
13637,15.17,1664519832,2022-09-30 08:37:12
13651,15.31,1664520133,2022-09-30 08:42:13
13665,15.36,1664520435,2022-09-30 08:47:15
13679,15.47,1664520737,2022-09-30 08:52:17
13693,15.53,1664521038,2022-09-30 08:57:18
13707,15.56,1664521339,2022-09-30 09:02:19
13719,15.61,1664521640,2022-09-30 09:07:20
13733,15.59,1664521942,2022-09-30 09:12:22
13747,15.77,1664522243,2022-09-30 09:17:23
13761,15.79,1664522544,2022-09-30 09:22:24
13775,15.90,1664522845,2022-09-30 09:27:25
13789,15.94,1664523146,2022-09-30 09:32:26
13803,16.10,1664523447,2022-09-30 09:37:27
13815,15.97,1664523748,2022-09-30 09:42:28
13829,15.98,1664524049,2022-09-30 09:47:29
13832,16.3,1664524350,2022-09-30 09:52:30
13834,16.2,1664524651,2022-09-30 09:57:31
13836,16.3,1664524952,2022-09-30 10:02:32
13838,16.5,1664525254,2022-09-30 10:07:34
13840,16.7,1664525556,2022-09-30 10:12:36
13842,16.7,1664525858,2022-09-30 10:17:38
13844,16.12,1664526160,2022-09-30 10:22:40
13846,16.23,1664526462,2022-09-30 10:27:42
13848,16.20,1664526764,2022-09-30 10:32:44
13850,16.27,1664527066,2022-09-30 10:37:46
13852,16.23,1664527368,2022-09-30 10:42:48
13854,16.26,1664527670,2022-09-30 10:47:50
13856,16.26,1664527972,2022-09-30 10:52:52
13858,16.30,1664528274,2022-09-30 10:57:54
13860,16.34,1664528576,2022-09-30 11:02:56
13862,16.34,1664528878,2022-09-30 11:07:58
13864,16.39,1664529180,2022-09-30 11:13:00
13866,16.45,1664529482,2022-09-30 11:18:02
13868,16.51,1664529783,2022-09-30 11:23:03
13870,16.61,1664530085,2022-09-30 11:28:05
13872,16.63,1664530387,2022-09-30 11:33:07
13874,16.69,1664530688,2022-09-30 11:38:08
13876,16.79,1664530989,2022-09-30 11:43:09
13878,16.87,1664531290,2022-09-30 11:48:10
13880,16.92,1664531592,2022-09-30 11:53:12
13882,17.4,1664531893,2022-09-30 11:58:13
13884,17.5,1664532194,2022-09-30 12:03:14
13886,17.12,1664532495,2022-09-30 12:08:15
13888,17.20,1664532797,2022-09-30 12:13:17
13890,17.27,1664533098,2022-09-30 12:18:18
13892,17.34,1664533400,2022-09-30 12:23:20
13894,17.39,1664533701,2022-09-30 12:28:21
13896,17.45,1664534003,2022-09-30 12:33:23
13898,17.51,1664534305,2022-09-30 12:38:25
13900,17.54,1664534607,2022-09-30 12:43:27
13902,17.62,1664534909,2022-09-30 12:48:29
13904,17.62,1664535211,2022-09-30 12:53:31
13906,17.65,1664535513,2022-09-30 12:58:33
13908,17.67,1664535814,2022-09-30 13:03:34
13910,17.72,1664536115,2022-09-30 13:08:35
13912,17.72,1664536416,2022-09-30 13:13:36
13914,17.75,1664536717,2022-09-30 13:18:37
13916,17.80,1664537018,2022-09-30 13:23:38
13918,17.84,1664537319,2022-09-30 13:28:39
13920,17.85,1664537620,2022-09-30 13:33:40
13922,17.87,1664537922,2022-09-30 13:38:42
