id,value,time,datetime_format
14172,66.55,1664575311,2022-10-01 00:01:51
14174,66.51,1664575612,2022-10-01 00:06:52
14176,66.55,1664575914,2022-10-01 00:11:54
14178,66.52,1664576216,2022-10-01 00:16:56
14180,66.44,1664576518,2022-10-01 00:21:58
14182,66.55,1664576820,2022-10-01 00:27:00
14184,66.47,1664577122,2022-10-01 00:32:02
14186,66.44,1664577423,2022-10-01 00:37:03
14188,66.40,1664577724,2022-10-01 00:42:04
14190,66.55,1664578025,2022-10-01 00:47:05
14192,66.51,1664578326,2022-10-01 00:52:06
14194,66.58,1664578627,2022-10-01 00:57:07
14196,66.73,1664578928,2022-10-01 01:02:08
14198,66.65,1664579229,2022-10-01 01:07:09
14200,66.80,1664579530,2022-10-01 01:12:10
14202,66.88,1664579831,2022-10-01 01:17:11
14204,66.98,1664580133,2022-10-01 01:22:13
14206,66.98,1664580434,2022-10-01 01:27:14
14208,66.94,1664580736,2022-10-01 01:32:16
14210,66.98,1664581038,2022-10-01 01:37:18
14212,67.4,1664581339,2022-10-01 01:42:19
14214,67.9,1664581640,2022-10-01 01:47:20
14216,67.11,1664581941,2022-10-01 01:52:21
14218,66.98,1664582243,2022-10-01 01:57:23
14220,67.1,1664582545,2022-10-01 02:02:25
14222,67.8,1664582846,2022-10-01 02:07:26
14224,66.97,1664583147,2022-10-01 02:12:27
14226,66.83,1664583448,2022-10-01 02:17:28
14228,66.79,1664583750,2022-10-01 02:22:30
14230,66.83,1664584051,2022-10-01 02:27:31
14232,66.76,1664584352,2022-10-01 02:32:32
14234,66.79,1664584653,2022-10-01 02:37:33
14236,66.90,1664584954,2022-10-01 02:42:34
14238,66.83,1664585255,2022-10-01 02:47:35
14240,66.88,1664585556,2022-10-01 02:52:36
14242,66.73,1664585857,2022-10-01 02:57:37
14244,66.73,1664586159,2022-10-01 03:02:39
14246,66.69,1664586462,2022-10-01 03:07:42
14248,66.58,1664586763,2022-10-01 03:12:43
14250,66.65,1664587064,2022-10-01 03:17:44
14252,66.68,1664587366,2022-10-01 03:22:46
14254,66.73,1664587668,2022-10-01 03:27:48
14256,66.61,1664587969,2022-10-01 03:32:49
14258,66.70,1664588271,2022-10-01 03:37:51
14260,66.58,1664588572,2022-10-01 03:42:52
14262,66.62,1664588873,2022-10-01 03:47:53
14264,66.61,1664589175,2022-10-01 03:52:55
14266,66.62,1664589476,2022-10-01 03:57:56
14268,66.75,1664589777,2022-10-01 04:02:57
14270,66.66,1664590078,2022-10-01 04:07:58
14272,66.58,1664590379,2022-10-01 04:12:59
14274,66.72,1664590680,2022-10-01 04:18:00
14276,66.66,1664590982,2022-10-01 04:23:02
14278,66.68,1664591283,2022-10-01 04:28:03
14280,66.68,1664591584,2022-10-01 04:33:04
14282,66.75,1664591885,2022-10-01 04:38:05
14284,66.83,1664592186,2022-10-01 04:43:06
14286,66.90,1664592487,2022-10-01 04:48:07
14288,66.95,1664592788,2022-10-01 04:53:08
14290,66.83,1664593089,2022-10-01 04:58:09
14292,66.98,1664593391,2022-10-01 05:03:11
14294,67.6,1664593693,2022-10-01 05:08:13
14296,66.98,1664593994,2022-10-01 05:13:14
14298,66.91,1664594296,2022-10-01 05:18:16
14300,66.91,1664594598,2022-10-01 05:23:18
14302,67.1,1664594900,2022-10-01 05:28:20
14304,67.0,1664595202,2022-10-01 05:33:22
14306,67.11,1664595503,2022-10-01 05:38:23
14308,66.80,1664595805,2022-10-01 05:43:25
14310,67.0,1664596106,2022-10-01 05:48:26
14312,67.5,1664596407,2022-10-01 05:53:27
14314,67.22,1664596709,2022-10-01 05:58:29
14316,67.19,1664597010,2022-10-01 06:03:30
14318,67.16,1664597312,2022-10-01 06:08:32
14320,67.29,1664597613,2022-10-01 06:13:33
14322,67.12,1664597914,2022-10-01 06:18:34
14324,67.12,1664598215,2022-10-01 06:23:35
14326,67.11,1664598517,2022-10-01 06:28:37
14328,67.30,1664598819,2022-10-01 06:33:39
14330,67.6,1664599120,2022-10-01 06:38:40
14332,67.30,1664599421,2022-10-01 06:43:41
14334,67.37,1664599723,2022-10-01 06:48:43
14336,67.51,1664600024,2022-10-01 06:53:44
14338,67.29,1664600325,2022-10-01 06:58:45
14340,66.94,1664600627,2022-10-01 07:03:47
14342,67.2,1664600929,2022-10-01 07:08:49
14344,67.15,1664601230,2022-10-01 07:13:50
14345,67.26,1664601531,2022-10-01 07:18:51
14347,67.26,1664601832,2022-10-01 07:23:52
14349,67.31,1664602134,2022-10-01 07:28:54
14351,67.47,1664602436,2022-10-01 07:33:56
14353,67.41,1664602738,2022-10-01 07:38:58
14355,67.47,1664603040,2022-10-01 07:44:00
14358,67.8,1664603342,2022-10-01 07:49:02
14360,67.20,1664603644,2022-10-01 07:54:04
14362,67.5,1664603945,2022-10-01 07:59:05
14363,67.37,1664604246,2022-10-01 08:04:06
14365,67.18,1664604547,2022-10-01 08:09:07
14367,67.36,1664604848,2022-10-01 08:14:08
14369,67.44,1664605149,2022-10-01 08:19:09
14372,67.41,1664605451,2022-10-01 08:24:11
14374,67.37,1664605753,2022-10-01 08:29:13
14376,67.48,1664606055,2022-10-01 08:34:15
14378,67.66,1664606357,2022-10-01 08:39:17
