id,value,time,datetime_format
46992,7.69,1669503851,2022-11-27 01:04:11
46994,7.69,1669504152,2022-11-27 01:09:12
46996,7.69,1669504453,2022-11-27 01:14:13
46998,7.69,1669504754,2022-11-27 01:19:14
47000,7.71,1669505056,2022-11-27 01:24:16
47002,7.71,1669505357,2022-11-27 01:29:17
47004,7.71,1669505658,2022-11-27 01:34:18
47006,7.71,1669505960,2022-11-27 01:39:20
47008,7.71,1669506262,2022-11-27 01:44:22
47010,7.67,1669506563,2022-11-27 01:49:23
47012,7.71,1669506865,2022-11-27 01:54:25
47014,7.71,1669507167,2022-11-27 01:59:27
47016,7.77,1669507469,2022-11-27 02:04:29
47018,7.75,1669507770,2022-11-27 02:09:30
47020,7.75,1669508071,2022-11-27 02:14:31
47022,7.65,1669508373,2022-11-27 02:19:33
47024,7.63,1669508675,2022-11-27 02:24:35
47026,7.67,1669508976,2022-11-27 02:29:36
47028,7.71,1669509277,2022-11-27 02:34:37
47030,7.75,1669509578,2022-11-27 02:39:38
47032,7.75,1669509879,2022-11-27 02:44:39
47034,7.79,1669510181,2022-11-27 02:49:41
47036,7.78,1669510482,2022-11-27 02:54:42
47038,7.78,1669510783,2022-11-27 02:59:43
47040,7.79,1669511084,2022-11-27 03:04:44
47042,7.78,1669511386,2022-11-27 03:09:46
47044,7.78,1669511687,2022-11-27 03:14:47
47046,7.75,1669511988,2022-11-27 03:19:48
47048,7.75,1669512290,2022-11-27 03:24:50
47050,7.77,1669512591,2022-11-27 03:29:51
47052,7.71,1669512893,2022-11-27 03:34:53
47054,7.71,1669513195,2022-11-27 03:39:55
47056,7.71,1669513497,2022-11-27 03:44:57
47058,7.71,1669513798,2022-11-27 03:49:58
47060,7.71,1669514099,2022-11-27 03:54:59
47062,7.71,1669514400,2022-11-27 04:00:00
47064,7.71,1669514701,2022-11-27 04:05:01
47066,7.73,1669515002,2022-11-27 04:10:02
47068,7.75,1669515304,2022-11-27 04:15:04
47070,7.71,1669515606,2022-11-27 04:20:06
47072,7.73,1669515908,2022-11-27 04:25:08
47074,7.69,1669516209,2022-11-27 04:30:09
47076,7.69,1669516511,2022-11-27 04:35:11
47080,7.73,1669516813,2022-11-27 04:40:13
47082,7.75,1669517114,2022-11-27 04:45:14
47084,7.73,1669517415,2022-11-27 04:50:15
47086,7.78,1669517717,2022-11-27 04:55:17
47088,7.78,1669518018,2022-11-27 05:00:18
47090,7.77,1669518319,2022-11-27 05:05:19
47092,7.80,1669518620,2022-11-27 05:10:20
47094,7.80,1669518921,2022-11-27 05:15:21
47096,7.80,1669519222,2022-11-27 05:20:22
47098,7.82,1669519523,2022-11-27 05:25:23
47100,7.84,1669519824,2022-11-27 05:30:24
47102,7.84,1669520126,2022-11-27 05:35:26
47104,7.88,1669520427,2022-11-27 05:40:27
47106,7.88,1669520728,2022-11-27 05:45:28
47108,7.84,1669521029,2022-11-27 05:50:29
47110,7.82,1669521331,2022-11-27 05:55:31
47112,7.82,1669521632,2022-11-27 06:00:32
47114,7.82,1669521933,2022-11-27 06:05:33
47116,7.80,1669522235,2022-11-27 06:10:35
47118,7.80,1669522536,2022-11-27 06:15:36
47120,7.82,1669522838,2022-11-27 06:20:38
47122,7.82,1669523139,2022-11-27 06:25:39
47124,7.80,1669523441,2022-11-27 06:30:41
47126,7.79,1669523748,2022-11-27 06:35:48
47127,7.80,1669523748,2022-11-27 06:35:48
47129,7.73,1669524050,2022-11-27 06:40:50
47131,7.71,1669524352,2022-11-27 06:45:52
47133,7.69,1669524654,2022-11-27 06:50:54
47135,7.67,1669524955,2022-11-27 06:55:55
47137,7.71,1669525256,2022-11-27 07:00:56
47139,7.67,1669525558,2022-11-27 07:05:58
47141,7.78,1669525859,2022-11-27 07:10:59
47143,7.78,1669526160,2022-11-27 07:16:00
47145,7.77,1669526461,2022-11-27 07:21:01
47147,7.71,1669526763,2022-11-27 07:26:03
47149,7.71,1669527065,2022-11-27 07:31:05
47151,7.65,1669527366,2022-11-27 07:36:06
47153,7.67,1669527667,2022-11-27 07:41:07
47155,7.63,1669527969,2022-11-27 07:46:09
47157,7.67,1669528270,2022-11-27 07:51:10
47159,7.69,1669528571,2022-11-27 07:56:11
47161,7.71,1669528872,2022-11-27 08:01:12
47163,7.71,1669529173,2022-11-27 08:06:13
47165,7.73,1669529474,2022-11-27 08:11:14
47167,7.71,1669529775,2022-11-27 08:16:15
47169,7.71,1669530077,2022-11-27 08:21:17
47171,7.77,1669530378,2022-11-27 08:26:18
47173,7.75,1669530679,2022-11-27 08:31:19
47175,7.78,1669530981,2022-11-27 08:36:21
47177,7.80,1669531282,2022-11-27 08:41:22
47179,7.82,1669531583,2022-11-27 08:46:23
47181,7.78,1669531884,2022-11-27 08:51:24
47183,7.79,1669532185,2022-11-27 08:56:25
47185,7.75,1669532487,2022-11-27 09:01:27
47187,7.80,1669532788,2022-11-27 09:06:28
47189,7.86,1669533089,2022-11-27 09:11:29
47191,7.82,1669533391,2022-11-27 09:16:31
47193,7.82,1669533692,2022-11-27 09:21:32
47195,7.82,1669533993,2022-11-27 09:26:33
47197,7.80,1669534295,2022-11-27 09:31:35
47199,7.77,1669534597,2022-11-27 09:36:37
47201,7.80,1669534899,2022-11-27 09:41:39
47203,7.92,1669535200,2022-11-27 09:46:40
47205,7.86,1669535501,2022-11-27 09:51:41
47207,7.92,1669535803,2022-11-27 09:56:43
47209,7.90,1669536105,2022-11-27 10:01:45
47211,7.92,1669536407,2022-11-27 10:06:47
47213,7.94,1669536709,2022-11-27 10:11:49
47215,7.96,1669537011,2022-11-27 10:16:51
47217,7.94,1669537313,2022-11-27 10:21:53
47219,8.5,1669537614,2022-11-27 10:26:54
47221,8.5,1669537916,2022-11-27 10:31:56
47223,8.18,1669538217,2022-11-27 10:36:57
47225,8.6,1669538518,2022-11-27 10:41:58
47227,8.14,1669538819,2022-11-27 10:46:59
47229,8.25,1669539121,2022-11-27 10:52:01
47231,8.15,1669539423,2022-11-27 10:57:03
47233,8.18,1669539725,2022-11-27 11:02:05
47235,8.18,1669540027,2022-11-27 11:07:07
47237,8.30,1669540328,2022-11-27 11:12:08
47239,8.13,1669540629,2022-11-27 11:17:09
47241,8.22,1669540930,2022-11-27 11:22:10
47243,8.28,1669541232,2022-11-27 11:27:12
47245,8.36,1669541533,2022-11-27 11:32:13
47247,8.27,1669541834,2022-11-27 11:37:14
47249,8.31,1669542135,2022-11-27 11:42:15
47251,8.22,1669542436,2022-11-27 11:47:16
47253,8.17,1669542738,2022-11-27 11:52:18
47255,8.15,1669543039,2022-11-27 11:57:19
47257,8.26,1669543340,2022-11-27 12:02:20
47259,8.39,1669543641,2022-11-27 12:07:21
47261,8.47,1669543943,2022-11-27 12:12:23
47263,8.31,1669544244,2022-11-27 12:17:24
47265,8.35,1669544545,2022-11-27 12:22:25
47267,8.40,1669544847,2022-11-27 12:27:27
47269,8.50,1669545148,2022-11-27 12:32:28
47271,8.56,1669545449,2022-11-27 12:37:29
47273,8.52,1669545751,2022-11-27 12:42:31
47275,8.56,1669546052,2022-11-27 12:47:32
47277,8.75,1669546353,2022-11-27 12:52:33
47279,8.88,1669546655,2022-11-27 12:57:35
47281,8.89,1669546956,2022-11-27 13:02:36
47283,8.81,1669547257,2022-11-27 13:07:37
47285,9.3,1669547558,2022-11-27 13:12:38
47287,8.96,1669547859,2022-11-27 13:17:39
47289,8.85,1669548160,2022-11-27 13:22:40
47291,8.96,1669548462,2022-11-27 13:27:42
47293,8.93,1669548764,2022-11-27 13:32:44
47295,8.89,1669549066,2022-11-27 13:37:46
47297,8.93,1669549372,2022-11-27 13:42:52
47299,8.88,1669549674,2022-11-27 13:47:54
47301,8.79,1669549976,2022-11-27 13:52:56
47303,8.81,1669550277,2022-11-27 13:57:57
47305,8.68,1669550579,2022-11-27 14:02:59
47307,8.75,1669550880,2022-11-27 14:08:00
47309,8.56,1669551182,2022-11-27 14:13:02
47311,8.47,1669551483,2022-11-27 14:18:03
47313,8.43,1669551784,2022-11-27 14:23:04
47315,8.35,1669552086,2022-11-27 14:28:06
47317,8.25,1669552387,2022-11-27 14:33:07
47319,8.34,1669552689,2022-11-27 14:38:09
47321,8.18,1669552990,2022-11-27 14:43:10
47323,8.25,1669553291,2022-11-27 14:48:11
47325,8.22,1669553593,2022-11-27 14:53:13
47327,8.35,1669553894,2022-11-27 14:58:14
47329,8.34,1669554195,2022-11-27 15:03:15
47331,8.43,1669554497,2022-11-27 15:08:17
47333,8.47,1669554798,2022-11-27 15:13:18
47335,8.43,1669555099,2022-11-27 15:18:19
47337,8.46,1669555400,2022-11-27 15:23:20
47339,8.43,1669555701,2022-11-27 15:28:21
47341,8.46,1669556003,2022-11-27 15:33:23
47343,8.31,1669556304,2022-11-27 15:38:24
47345,8.28,1669556605,2022-11-27 15:43:25
47347,8.27,1669556906,2022-11-27 15:48:26
47349,8.25,1669557208,2022-11-27 15:53:28
47351,8.22,1669557510,2022-11-27 15:58:30
47353,8.15,1669557811,2022-11-27 16:03:31
47355,8.18,1669558112,2022-11-27 16:08:32
47357,8.13,1669558414,2022-11-27 16:13:34
47359,8.11,1669558715,2022-11-27 16:18:35
47361,8.11,1669559017,2022-11-27 16:23:37
47363,8.13,1669559318,2022-11-27 16:28:38
47365,8.11,1669559620,2022-11-27 16:33:40
47367,8.14,1669559921,2022-11-27 16:38:41
47369,8.14,1669560223,2022-11-27 16:43:43
47371,8.17,1669560524,2022-11-27 16:48:44
47373,8.18,1669560825,2022-11-27 16:53:45
47375,8.17,1669561126,2022-11-27 16:58:46
47377,8.22,1669561428,2022-11-27 17:03:48
47379,8.17,1669561730,2022-11-27 17:08:50
47381,8.15,1669562031,2022-11-27 17:13:51
47383,8.18,1669562332,2022-11-27 17:18:52
47385,8.17,1669562634,2022-11-27 17:23:54
47387,8.19,1669562935,2022-11-27 17:28:55
47389,8.14,1669563236,2022-11-27 17:33:56
47391,8.15,1669563537,2022-11-27 17:38:57
47393,8.11,1669563838,2022-11-27 17:43:58
47395,8.13,1669564139,2022-11-27 17:48:59
47397,8.11,1669564440,2022-11-27 17:54:00
47399,8.13,1669564741,2022-11-27 17:59:01
47401,8.10,1669565042,2022-11-27 18:04:02
47403,8.11,1669565343,2022-11-27 18:09:03
47405,8.10,1669565645,2022-11-27 18:14:05
47407,8.9,1669565946,2022-11-27 18:19:06
47409,8.2,1669566247,2022-11-27 18:24:07
47411,8.6,1669566548,2022-11-27 18:29:08
47413,8.0,1669566850,2022-11-27 18:34:10
47415,7.96,1669567152,2022-11-27 18:39:12
47417,7.96,1669567454,2022-11-27 18:44:14
47419,7.92,1669567755,2022-11-27 18:49:15
47421,7.92,1669568056,2022-11-27 18:54:16
47423,7.92,1669568357,2022-11-27 18:59:17
47425,7.88,1669568658,2022-11-27 19:04:18
47427,7.88,1669568959,2022-11-27 19:09:19
47429,7.86,1669569260,2022-11-27 19:14:20
47431,7.88,1669569561,2022-11-27 19:19:21
47433,7.80,1669569862,2022-11-27 19:24:22
47435,7.82,1669570164,2022-11-27 19:29:24
47437,7.79,1669570466,2022-11-27 19:34:26
47439,7.79,1669570767,2022-11-27 19:39:27
47441,7.79,1669571068,2022-11-27 19:44:28
47443,7.77,1669571370,2022-11-27 19:49:30
47445,7.73,1669571671,2022-11-27 19:54:31
47447,7.73,1669571988,2022-11-27 19:59:48
47449,7.71,1669572289,2022-11-27 20:04:49
47451,7.69,1669572590,2022-11-27 20:09:50
47453,7.67,1669572892,2022-11-27 20:14:52
47456,7.67,1669573228,2022-11-27 20:20:28
47458,7.67,1669573530,2022-11-27 20:25:30
47459,7.63,1669573831,2022-11-27 20:30:31
47461,7.57,1669574132,2022-11-27 20:35:32
47463,7.57,1669574433,2022-11-27 20:40:33
47465,7.61,1669574734,2022-11-27 20:45:34
47467,7.57,1669575036,2022-11-27 20:50:36
47470,7.57,1669575338,2022-11-27 20:55:38
47472,7.46,1669575639,2022-11-27 21:00:39
47474,7.46,1669575941,2022-11-27 21:05:41
47476,7.51,1669576242,2022-11-27 21:10:42
47478,7.46,1669576543,2022-11-27 21:15:43
47480,7.42,1669576845,2022-11-27 21:20:45
47482,7.34,1669577147,2022-11-27 21:25:47
47484,7.34,1669577448,2022-11-27 21:30:48
47485,7.34,1669577749,2022-11-27 21:35:49
47487,7.30,1669578050,2022-11-27 21:40:50
47489,7.34,1669578352,2022-11-27 21:45:52
47491,7.34,1669578654,2022-11-27 21:50:54
47493,7.36,1669578955,2022-11-27 21:55:55
47495,7.36,1669579258,2022-11-27 22:00:58
47496,7.40,1669579258,2022-11-27 22:00:58
47498,7.38,1669579559,2022-11-27 22:05:59
47500,7.36,1669579861,2022-11-27 22:11:01
47502,7.34,1669580162,2022-11-27 22:16:02
47504,7.32,1669580464,2022-11-27 22:21:04
47506,7.26,1669580765,2022-11-27 22:26:05
47508,7.28,1669581067,2022-11-27 22:31:07
47511,7.26,1669581369,2022-11-27 22:36:09
47513,7.32,1669581671,2022-11-27 22:41:11
47515,7.28,1669581973,2022-11-27 22:46:13
47517,7.26,1669582274,2022-11-27 22:51:14
47519,7.30,1669582576,2022-11-27 22:56:16
47521,7.30,1669582877,2022-11-27 23:01:17
47522,7.21,1669583180,2022-11-27 23:06:20
47523,7.23,1669583180,2022-11-27 23:06:20
47527,7.23,1669583481,2022-11-27 23:11:21
47529,7.19,1669583783,2022-11-27 23:16:23
47531,7.19,1669584085,2022-11-27 23:21:25
47533,7.23,1669584386,2022-11-27 23:26:26
47535,7.26,1669584688,2022-11-27 23:31:28
47538,7.17,1669584990,2022-11-27 23:36:30
47540,7.28,1669585291,2022-11-27 23:41:31
47542,7.23,1669585593,2022-11-27 23:46:33
47544,7.23,1669585894,2022-11-27 23:51:34
47546,7.19,1669586196,2022-11-27 23:56:36
47548,7.13,1669586498,2022-11-28 00:01:38
47549,7.9,1669586799,2022-11-28 00:06:39
47551,7.9,1669587100,2022-11-28 00:11:40
47553,7.1,1669587402,2022-11-28 00:16:42
47556,7.3,1669587704,2022-11-28 00:21:44
47558,7.3,1669588005,2022-11-28 00:26:45
47560,6.98,1669588307,2022-11-28 00:31:47
47562,6.96,1669588608,2022-11-28 00:36:48
47564,6.90,1669588909,2022-11-28 00:41:49
47566,6.88,1669589210,2022-11-28 00:46:50
47568,6.88,1669589511,2022-11-28 00:51:51
47570,6.90,1669589812,2022-11-28 00:56:52
