id,value,time,datetime_format
29113,66.40,1666821693,2022-10-27 00:01:33
29115,66.33,1666821994,2022-10-27 00:06:34
29117,66.33,1666822296,2022-10-27 00:11:36
29119,66.77,1666822598,2022-10-27 00:16:38
29121,66.98,1666822900,2022-10-27 00:21:40
29123,67.2,1666823202,2022-10-27 00:26:42
29125,67.15,1666823503,2022-10-27 00:31:43
29127,67.12,1666823804,2022-10-27 00:36:44
29129,67.9,1666824106,2022-10-27 00:41:46
29131,66.90,1666824407,2022-10-27 00:46:47
29133,67.1,1666824709,2022-10-27 00:51:49
29135,66.95,1666825011,2022-10-27 00:56:51
29137,66.98,1666825313,2022-10-27 01:01:53
29139,66.94,1666825614,2022-10-27 01:06:54
29141,67.1,1666825916,2022-10-27 01:11:56
29143,66.73,1666826217,2022-10-27 01:16:57
29145,66.61,1666826518,2022-10-27 01:21:58
29147,66.86,1666826819,2022-10-27 01:26:59
29149,66.97,1666827121,2022-10-27 01:32:01
29151,67.4,1666827422,2022-10-27 01:37:02
29153,67.8,1666827723,2022-10-27 01:42:03
29155,66.86,1666828024,2022-10-27 01:47:04
29157,66.73,1666828325,2022-10-27 01:52:05
29159,66.75,1666828627,2022-10-27 01:57:07
29161,66.88,1666828928,2022-10-27 02:02:08
29163,66.80,1666829229,2022-10-27 02:07:09
29165,66.61,1666829530,2022-10-27 02:12:10
29167,66.73,1666829831,2022-10-27 02:17:11
29169,66.44,1666830132,2022-10-27 02:22:12
29171,66.33,1666830433,2022-10-27 02:27:13
29173,66.66,1666830734,2022-10-27 02:32:14
29175,66.86,1666831036,2022-10-27 02:37:16
29177,66.97,1666831337,2022-10-27 02:42:17
29179,66.90,1666831639,2022-10-27 02:47:19
29181,67.13,1666831940,2022-10-27 02:52:20
29183,67.1,1666832241,2022-10-27 02:57:21
29185,67.5,1666832543,2022-10-27 03:02:23
29187,67.4,1666832844,2022-10-27 03:07:24
29189,67.5,1666833146,2022-10-27 03:12:26
29191,67.5,1666833447,2022-10-27 03:17:27
29193,67.5,1666833748,2022-10-27 03:22:28
29195,66.84,1666834049,2022-10-27 03:27:29
29197,66.80,1666834351,2022-10-27 03:32:31
29199,67.11,1666834653,2022-10-27 03:37:33
29201,67.5,1666834954,2022-10-27 03:42:34
29203,66.91,1666835255,2022-10-27 03:47:35
29205,66.66,1666835557,2022-10-27 03:52:37
