id,value,time,datetime_format
41801,65.69,1668726007,2022-11-18 01:00:07
41803,65.66,1668726308,2022-11-18 01:05:08
41805,65.76,1668726610,2022-11-18 01:10:10
41807,65.79,1668726911,2022-11-18 01:15:11
41808,65.77,1668727212,2022-11-18 01:20:12
41811,65.77,1668727514,2022-11-18 01:25:14
41813,65.77,1668727816,2022-11-18 01:30:16
41815,65.65,1668728118,2022-11-18 01:35:18
41817,65.58,1668728420,2022-11-18 01:40:20
41819,65.55,1668728721,2022-11-18 01:45:21
41821,65.54,1668729023,2022-11-18 01:50:23
41823,65.51,1668729324,2022-11-18 01:55:24
41825,65.44,1668729626,2022-11-18 02:00:26
41827,65.52,1668729927,2022-11-18 02:05:27
41829,65.55,1668730228,2022-11-18 02:10:28
41831,65.45,1668730529,2022-11-18 02:15:29
41833,65.59,1668730831,2022-11-18 02:20:31
41835,65.70,1668731133,2022-11-18 02:25:33
41837,65.75,1668731434,2022-11-18 02:30:34
41839,65.62,1668731736,2022-11-18 02:35:36
41841,65.70,1668732037,2022-11-18 02:40:37
41843,65.68,1668732338,2022-11-18 02:45:38
41845,65.56,1668732640,2022-11-18 02:50:40
41847,65.51,1668732942,2022-11-18 02:55:42
41849,65.55,1668733243,2022-11-18 03:00:43
41851,65.72,1668733545,2022-11-18 03:05:45
41853,65.80,1668733846,2022-11-18 03:10:46
41855,65.87,1668734147,2022-11-18 03:15:47
41857,65.91,1668734448,2022-11-18 03:20:48
41859,65.91,1668734749,2022-11-18 03:25:49
41861,65.97,1668735051,2022-11-18 03:30:51
41863,66.0,1668735353,2022-11-18 03:35:53
41865,65.91,1668735655,2022-11-18 03:40:55
41867,65.83,1668735957,2022-11-18 03:45:57
41869,65.83,1668736259,2022-11-18 03:50:59
41871,65.79,1668736560,2022-11-18 03:56:00
41873,65.91,1668736861,2022-11-18 04:01:01
41875,65.87,1668737162,2022-11-18 04:06:02
41877,65.73,1668737464,2022-11-18 04:11:04
41879,65.83,1668737766,2022-11-18 04:16:06
41881,65.86,1668738068,2022-11-18 04:21:08
41883,65.90,1668738370,2022-11-18 04:26:10
41885,65.95,1668738672,2022-11-18 04:31:12
41887,65.79,1668738974,2022-11-18 04:36:14
41889,65.81,1668739275,2022-11-18 04:41:15
41891,65.80,1668739577,2022-11-18 04:46:17
41893,65.76,1668739878,2022-11-18 04:51:18
41895,65.81,1668740179,2022-11-18 04:56:19
41897,65.87,1668740481,2022-11-18 05:01:21
41899,65.80,1668740783,2022-11-18 05:06:23
41901,65.76,1668741085,2022-11-18 05:11:25
41903,65.83,1668741387,2022-11-18 05:16:27
