id,value,time,datetime_format
42374,2.96,1668812510,2022-11-19 01:01:50
42376,2.96,1668812811,2022-11-19 01:06:51
42378,3.3,1668813113,2022-11-19 01:11:53
42380,2.95,1668813414,2022-11-19 01:16:54
42382,2.89,1668813716,2022-11-19 01:21:56
42384,2.85,1668814017,2022-11-19 01:26:57
42386,2.82,1668814318,2022-11-19 01:31:58
42388,3.3,1668814620,2022-11-19 01:37:00
42390,2.92,1668814922,2022-11-19 01:42:02
42392,2.85,1668815224,2022-11-19 01:47:04
42394,2.84,1668815525,2022-11-19 01:52:05
42396,2.86,1668815827,2022-11-19 01:57:07
42398,2.73,1668816128,2022-11-19 02:02:08
42400,2.76,1668816430,2022-11-19 02:07:10
42402,2.72,1668816731,2022-11-19 02:12:11
42404,2.69,1668817032,2022-11-19 02:17:12
42406,2.58,1668817334,2022-11-19 02:22:14
42408,2.51,1668817636,2022-11-19 02:27:16
42410,2.59,1668817937,2022-11-19 02:32:17
42412,2.58,1668818238,2022-11-19 02:37:18
42414,2.42,1668818539,2022-11-19 02:42:19
42416,2.25,1668818841,2022-11-19 02:47:21
42418,2.15,1668819143,2022-11-19 02:52:23
42420,2.0,1668819445,2022-11-19 02:57:25
42422,2.14,1668819746,2022-11-19 03:02:26
42424,2.18,1668820047,2022-11-19 03:07:27
42426,2.6,1668820349,2022-11-19 03:12:29
42428,2.13,1668820650,2022-11-19 03:17:30
42430,1.94,1668820951,2022-11-19 03:22:31
42432,2.2,1668821252,2022-11-19 03:27:32
42434,2.34,1668821553,2022-11-19 03:32:33
42436,2.26,1668821854,2022-11-19 03:37:34
42438,2.30,1668822155,2022-11-19 03:42:35
42440,2.20,1668822457,2022-11-19 03:47:37
42442,2.2,1668822758,2022-11-19 03:52:38
42444,1.94,1668823059,2022-11-19 03:57:39
42446,2.2,1668823360,2022-11-19 04:02:40
42448,2.20,1668823662,2022-11-19 04:07:42
42450,2.27,1668823963,2022-11-19 04:12:43
42452,2.22,1668824264,2022-11-19 04:17:44
42454,2.5,1668824565,2022-11-19 04:22:45
42456,2.13,1668824867,2022-11-19 04:27:47
42458,2.20,1668825168,2022-11-19 04:32:48
42460,1.94,1668825470,2022-11-19 04:37:50
42462,2.3,1668825771,2022-11-19 04:42:51
42464,2.5,1668826072,2022-11-19 04:47:52
42466,1.97,1668826374,2022-11-19 04:52:54
42468,1.99,1668826675,2022-11-19 04:57:55
42470,1.94,1668826976,2022-11-19 05:02:56
42472,1.90,1668827278,2022-11-19 05:07:58
42474,1.99,1668827580,2022-11-19 05:13:00
42476,1.84,1668827882,2022-11-19 05:18:02
42478,1.92,1668828183,2022-11-19 05:23:03
42480,1.86,1668828485,2022-11-19 05:28:05
42482,1.94,1668828786,2022-11-19 05:33:06
42484,1.86,1668829087,2022-11-19 05:38:07
42486,1.79,1668829389,2022-11-19 05:43:09
42488,1.86,1668829690,2022-11-19 05:48:10
42490,2.3,1668829991,2022-11-19 05:53:11
42492,2.9,1668830293,2022-11-19 05:58:13
42494,2.22,1668830594,2022-11-19 06:03:14
42496,2.6,1668830896,2022-11-19 06:08:16
42498,1.96,1668831197,2022-11-19 06:13:17
42500,2.8,1668831499,2022-11-19 06:18:19
42502,1.87,1668831801,2022-11-19 06:23:21
42504,1.65,1668832102,2022-11-19 06:28:22
42506,1.70,1668832404,2022-11-19 06:33:24
42508,1.87,1668832705,2022-11-19 06:38:25
42510,1.82,1668833007,2022-11-19 06:43:27
42512,1.66,1668833309,2022-11-19 06:48:29
42514,1.73,1668833611,2022-11-19 06:53:31
42516,2.3,1668833913,2022-11-19 06:58:33
42518,1.79,1668834215,2022-11-19 07:03:35
42520,1.84,1668834517,2022-11-19 07:08:37
42522,1.86,1668834818,2022-11-19 07:13:38
42524,1.96,1668835120,2022-11-19 07:18:40
42526,1.96,1668835421,2022-11-19 07:23:41
42528,1.83,1668835722,2022-11-19 07:28:42
42530,1.77,1668836024,2022-11-19 07:33:44
42532,1.96,1668836325,2022-11-19 07:38:45
42534,2.3,1668836627,2022-11-19 07:43:47
42536,2.21,1668836928,2022-11-19 07:48:48
42538,2.13,1668837230,2022-11-19 07:53:50
42540,2.0,1668837531,2022-11-19 07:58:51
42543,2.14,1668837833,2022-11-19 08:03:53
42545,2.0,1668838135,2022-11-19 08:08:55
42547,1.82,1668838436,2022-11-19 08:13:56
42549,1.74,1668838738,2022-11-19 08:18:58
42551,1.92,1668839039,2022-11-19 08:23:59
42553,1.82,1668839341,2022-11-19 08:29:01
42555,1.70,1668839642,2022-11-19 08:34:02
42557,1.74,1668839944,2022-11-19 08:39:04
42559,1.79,1668840246,2022-11-19 08:44:06
42561,1.79,1668840547,2022-11-19 08:49:07
42563,1.84,1668840849,2022-11-19 08:54:09
42565,1.79,1668841151,2022-11-19 08:59:11
42567,1.79,1668841453,2022-11-19 09:04:13
42569,1.86,1668841754,2022-11-19 09:09:14
42571,1.90,1668842056,2022-11-19 09:14:16
42573,1.96,1668842357,2022-11-19 09:19:17
42575,2.3,1668842659,2022-11-19 09:24:19
42577,2.17,1668842970,2022-11-19 09:29:30
42578,2.17,1668842970,2022-11-19 09:29:30
42579,2.17,1668842970,2022-11-19 09:29:30
42581,2.21,1668843272,2022-11-19 09:34:32
42583,2.20,1668843573,2022-11-19 09:39:33
42585,2.27,1668843875,2022-11-19 09:44:35
42587,2.29,1668844176,2022-11-19 09:49:36
42589,2.51,1668844477,2022-11-19 09:54:37
42591,2.55,1668844778,2022-11-19 09:59:38
42593,2.42,1668845080,2022-11-19 10:04:40
42595,2.45,1668845381,2022-11-19 10:09:41
42597,2.45,1668845682,2022-11-19 10:14:42
42599,2.49,1668845984,2022-11-19 10:19:44
42601,2.59,1668846286,2022-11-19 10:24:46
42603,2.79,1668846587,2022-11-19 10:29:47
42605,2.76,1668846889,2022-11-19 10:34:49
42607,2.79,1668847190,2022-11-19 10:39:50
42609,2.75,1668847491,2022-11-19 10:44:51
42611,2.69,1668847793,2022-11-19 10:49:53
42613,2.81,1668848094,2022-11-19 10:54:54
42615,2.84,1668848395,2022-11-19 10:59:55
42617,2.97,1668848697,2022-11-19 11:04:57
42619,2.78,1668848998,2022-11-19 11:09:58
42621,2.71,1668849300,2022-11-19 11:15:00
42623,2.72,1668849601,2022-11-19 11:20:01
42625,2.65,1668849902,2022-11-19 11:25:02
42627,2.84,1668850203,2022-11-19 11:30:03
42629,2.73,1668850505,2022-11-19 11:35:05
42631,2.93,1668850807,2022-11-19 11:40:07
42633,2.82,1668851109,2022-11-19 11:45:09
42635,2.76,1668851410,2022-11-19 11:50:10
42638,2.61,1668851711,2022-11-19 11:55:11
42640,2.75,1668852013,2022-11-19 12:00:13
42642,2.72,1668852315,2022-11-19 12:05:15
42644,2.72,1668852617,2022-11-19 12:10:17
42646,2.72,1668852919,2022-11-19 12:15:19
42648,2.76,1668853221,2022-11-19 12:20:21
42650,2.89,1668853523,2022-11-19 12:25:23
42652,2.82,1668853824,2022-11-19 12:30:24
42654,2.79,1668854126,2022-11-19 12:35:26
42656,2.97,1668854428,2022-11-19 12:40:28
42658,2.95,1668854730,2022-11-19 12:45:30
42660,2.97,1668855031,2022-11-19 12:50:31
42662,3.7,1668855332,2022-11-19 12:55:32
42664,3.6,1668855634,2022-11-19 13:00:34
42666,3.24,1668855936,2022-11-19 13:05:36
42668,3.26,1668856238,2022-11-19 13:10:38
42670,3.26,1668856540,2022-11-19 13:15:40
42672,3.27,1668856841,2022-11-19 13:20:41
42674,3.39,1668857144,2022-11-19 13:25:44
42676,3.41,1668857445,2022-11-19 13:30:45
42678,3.46,1668857746,2022-11-19 13:35:46
42680,3.38,1668858047,2022-11-19 13:40:47
42682,3.46,1668858348,2022-11-19 13:45:48
42684,3.48,1668858649,2022-11-19 13:50:49
42686,3.50,1668858950,2022-11-19 13:55:50
42688,3.55,1668859251,2022-11-19 14:00:51
42690,3.58,1668859552,2022-11-19 14:05:52
42692,3.55,1668859853,2022-11-19 14:10:53
42694,3.61,1668860154,2022-11-19 14:15:54
42696,3.68,1668860455,2022-11-19 14:20:55
42698,3.73,1668860757,2022-11-19 14:25:57
42700,3.76,1668861058,2022-11-19 14:30:58
42702,3.78,1668861359,2022-11-19 14:35:59
42704,3.79,1668861660,2022-11-19 14:41:00
42706,3.80,1668861961,2022-11-19 14:46:01
42708,3.78,1668862263,2022-11-19 14:51:03
42710,3.78,1668862565,2022-11-19 14:56:05
42712,3.76,1668862867,2022-11-19 15:01:07
42714,3.73,1668863170,2022-11-19 15:06:10
42716,3.69,1668863471,2022-11-19 15:11:11
42718,3.68,1668863772,2022-11-19 15:16:12
