id,value,time,datetime_format
29691,14.27,1666908294,2022-10-28 00:04:54
29693,14.27,1666908596,2022-10-28 00:09:56
29695,14.25,1666908897,2022-10-28 00:14:57
29697,14.25,1666909198,2022-10-28 00:19:58
29699,14.27,1666909499,2022-10-28 00:24:59
29701,14.18,1666909801,2022-10-28 00:30:01
29703,14.13,1666910102,2022-10-28 00:35:02
29705,14.17,1666910404,2022-10-28 00:40:04
29707,14.14,1666910705,2022-10-28 00:45:05
29709,14.6,1666911007,2022-10-28 00:50:07
29711,14.6,1666911308,2022-10-28 00:55:08
29713,14.6,1666911610,2022-10-28 01:00:10
29715,14.3,1666911912,2022-10-28 01:05:12
29717,14.2,1666912213,2022-10-28 01:10:13
29719,14.2,1666912514,2022-10-28 01:15:14
29721,13.98,1666912815,2022-10-28 01:20:15
29723,13.90,1666913116,2022-10-28 01:25:16
29725,13.85,1666913418,2022-10-28 01:30:18
29727,13.81,1666913719,2022-10-28 01:35:19
29729,13.81,1666914020,2022-10-28 01:40:20
29731,13.81,1666914321,2022-10-28 01:45:21
29733,13.81,1666914622,2022-10-28 01:50:22
29735,13.77,1666914923,2022-10-28 01:55:23
29737,13.76,1666915225,2022-10-28 02:00:25
29739,13.77,1666915526,2022-10-28 02:05:26
29741,13.68,1666915828,2022-10-28 02:10:28
29743,13.63,1666916130,2022-10-28 02:15:30
29745,13.65,1666916431,2022-10-28 02:20:31
29747,13.56,1666916732,2022-10-28 02:25:32
29749,13.57,1666917034,2022-10-28 02:30:34
29751,13.52,1666917336,2022-10-28 02:35:36
29753,13.52,1666917637,2022-10-28 02:40:37
29755,13.55,1666917939,2022-10-28 02:45:39
29757,13.53,1666918241,2022-10-28 02:50:41
29759,13.55,1666918542,2022-10-28 02:55:42
29761,13.52,1666918843,2022-10-28 03:00:43
29763,13.48,1666919144,2022-10-28 03:05:44
29765,13.52,1666919446,2022-10-28 03:10:46
29767,13.52,1666919748,2022-10-28 03:15:48
29769,13.48,1666920050,2022-10-28 03:20:50
29771,13.47,1666920351,2022-10-28 03:25:51
29773,13.42,1666920653,2022-10-28 03:30:53
29775,13.28,1666920954,2022-10-28 03:35:54
29777,13.27,1666921255,2022-10-28 03:40:55
29779,13.19,1666921556,2022-10-28 03:45:56
29781,13.17,1666921857,2022-10-28 03:50:57
29783,13.10,1666922159,2022-10-28 03:55:59
29785,13.6,1666922461,2022-10-28 04:01:01
29787,13.10,1666922762,2022-10-28 04:06:02
29789,13.6,1666923064,2022-10-28 04:11:04
29791,12.97,1666923366,2022-10-28 04:16:06
29793,12.89,1666923667,2022-10-28 04:21:07
29795,12.81,1666923969,2022-10-28 04:26:09
29797,12.79,1666924270,2022-10-28 04:31:10
29799,12.79,1666924572,2022-10-28 04:36:12
29801,12.77,1666924873,2022-10-28 04:41:13
29803,12.80,1666925175,2022-10-28 04:46:15
29805,12.72,1666925476,2022-10-28 04:51:16
29807,12.65,1666925777,2022-10-28 04:56:17
29809,12.60,1666926079,2022-10-28 05:01:19
29811,12.60,1666926381,2022-10-28 05:06:21
29813,12.55,1666926682,2022-10-28 05:11:22
29815,12.48,1666926983,2022-10-28 05:16:23
29817,12.43,1666927284,2022-10-28 05:21:24
29819,12.35,1666927586,2022-10-28 05:26:26
29821,12.34,1666927887,2022-10-28 05:31:27
29823,12.34,1666928188,2022-10-28 05:36:28
29825,12.35,1666928489,2022-10-28 05:41:29
29827,12.38,1666928791,2022-10-28 05:46:31
29829,12.40,1666929092,2022-10-28 05:51:32
29831,12.34,1666929393,2022-10-28 05:56:33
29833,12.28,1666929695,2022-10-28 06:01:35
29835,12.26,1666929996,2022-10-28 06:06:36
29837,12.27,1666930297,2022-10-28 06:11:37
29839,12.26,1666930598,2022-10-28 06:16:38
29841,12.28,1666930899,2022-10-28 06:21:39
29843,12.28,1666931201,2022-10-28 06:26:41
29845,12.27,1666931503,2022-10-28 06:31:43
29847,12.28,1666931804,2022-10-28 06:36:44
29849,12.31,1666932106,2022-10-28 06:41:46
29851,12.34,1666932407,2022-10-28 06:46:47
29853,12.35,1666932708,2022-10-28 06:51:48
29855,12.35,1666933010,2022-10-28 06:56:50
