id,value,time,datetime_format
34316,66.26,1667602810,2022-11-05 01:00:10
34318,66.26,1667603112,2022-11-05 01:05:12
34320,66.30,1667603413,2022-11-05 01:10:13
34322,66.34,1667603714,2022-11-05 01:15:14
34324,66.37,1667604015,2022-11-05 01:20:15
34326,66.44,1667604317,2022-11-05 01:25:17
34328,66.30,1667604618,2022-11-05 01:30:18
34330,66.27,1667604920,2022-11-05 01:35:20
34332,66.30,1667605221,2022-11-05 01:40:21
34334,66.29,1667605522,2022-11-05 01:45:22
34336,66.26,1667605824,2022-11-05 01:50:24
34338,66.23,1667606126,2022-11-05 01:55:26
34340,66.26,1667606427,2022-11-05 02:00:27
34342,66.26,1667606729,2022-11-05 02:05:29
34344,66.26,1667607030,2022-11-05 02:10:30
34346,66.33,1667607331,2022-11-05 02:15:31
34348,66.36,1667607632,2022-11-05 02:20:32
34350,66.30,1667607933,2022-11-05 02:25:33
34352,66.31,1667608234,2022-11-05 02:30:34
34354,66.38,1667608535,2022-11-05 02:35:35
34356,66.41,1667608836,2022-11-05 02:40:36
34358,66.40,1667609137,2022-11-05 02:45:37
34360,66.40,1667609438,2022-11-05 02:50:38
34362,66.38,1667609740,2022-11-05 02:55:40
34364,66.41,1667610042,2022-11-05 03:00:42
34366,66.41,1667610347,2022-11-05 03:05:47
34368,66.43,1667610649,2022-11-05 03:10:49
34370,66.44,1667610950,2022-11-05 03:15:50
34372,66.56,1667611252,2022-11-05 03:20:52
34374,66.62,1667611554,2022-11-05 03:25:54
34376,66.58,1667611856,2022-11-05 03:30:56
34378,66.66,1667612158,2022-11-05 03:35:58
34380,66.66,1667612459,2022-11-05 03:40:59
34382,66.58,1667612761,2022-11-05 03:46:01
34384,66.58,1667613062,2022-11-05 03:51:02
34386,66.56,1667613363,2022-11-05 03:56:03
34388,66.40,1667613665,2022-11-05 04:01:05
34390,66.38,1667613967,2022-11-05 04:06:07
34392,66.47,1667614268,2022-11-05 04:11:08
34394,66.50,1667614569,2022-11-05 04:16:09
34396,66.51,1667614871,2022-11-05 04:21:11
34398,66.52,1667615173,2022-11-05 04:26:13
34400,66.58,1667615475,2022-11-05 04:31:15
34402,66.62,1667615776,2022-11-05 04:36:16
34404,66.66,1667616077,2022-11-05 04:41:17
34406,66.62,1667616379,2022-11-05 04:46:19
34408,66.68,1667616680,2022-11-05 04:51:20
34410,66.62,1667616981,2022-11-05 04:56:21
34412,66.66,1667617282,2022-11-05 05:01:22
34414,66.69,1667617583,2022-11-05 05:06:23
34416,66.69,1667617884,2022-11-05 05:11:24
34418,66.63,1667618186,2022-11-05 05:16:26
34420,66.66,1667618487,2022-11-05 05:21:27
34422,66.83,1667618788,2022-11-05 05:26:28
34424,66.68,1667619090,2022-11-05 05:31:30
34426,66.69,1667619391,2022-11-05 05:36:31
34428,66.80,1667619693,2022-11-05 05:41:33
34430,66.76,1667619995,2022-11-05 05:46:35
34432,66.94,1667620297,2022-11-05 05:51:37
34434,66.91,1667620599,2022-11-05 05:56:39
34436,67.4,1667620900,2022-11-05 06:01:40
34438,66.87,1667621201,2022-11-05 06:06:41
34440,66.72,1667621502,2022-11-05 06:11:42
34442,66.81,1667621803,2022-11-05 06:16:43
34444,66.84,1667622104,2022-11-05 06:21:44
