id,value,time,datetime_format
26813,13.97,1666476272,2022-10-23 00:04:32
26815,13.96,1666476573,2022-10-23 00:09:33
26817,13.98,1666476874,2022-10-23 00:14:34
26819,13.96,1666477175,2022-10-23 00:19:35
26821,13.96,1666477477,2022-10-23 00:24:37
26823,13.96,1666477778,2022-10-23 00:29:38
26825,13.96,1666478081,2022-10-23 00:34:41
26827,13.90,1666478382,2022-10-23 00:39:42
26829,13.89,1666478684,2022-10-23 00:44:44
26831,13.85,1666478985,2022-10-23 00:49:45
26833,13.75,1666479286,2022-10-23 00:54:46
26835,13.68,1666479587,2022-10-23 00:59:47
26837,13.64,1666479889,2022-10-23 01:04:49
26839,13.56,1666480190,2022-10-23 01:09:50
26841,13.48,1666480492,2022-10-23 01:14:52
26843,13.44,1666480793,2022-10-23 01:19:53
26845,13.36,1666481094,2022-10-23 01:24:54
26847,13.31,1666481396,2022-10-23 01:29:56
26849,13.22,1666481697,2022-10-23 01:34:57
26851,13.17,1666481998,2022-10-23 01:39:58
26853,13.14,1666482299,2022-10-23 01:44:59
26855,13.6,1666482600,2022-10-23 01:50:00
26857,13.3,1666482901,2022-10-23 01:55:01
26859,12.96,1666483202,2022-10-23 02:00:02
26861,12.89,1666483504,2022-10-23 02:05:04
26863,12.90,1666483805,2022-10-23 02:10:05
26865,12.86,1666484107,2022-10-23 02:15:07
26867,12.89,1666484409,2022-10-23 02:20:09
26869,12.89,1666484710,2022-10-23 02:25:10
26871,12.90,1666485011,2022-10-23 02:30:11
26873,12.89,1666485313,2022-10-23 02:35:13
26875,12.89,1666485615,2022-10-23 02:40:15
26877,12.89,1666485916,2022-10-23 02:45:16
26879,12.84,1666486217,2022-10-23 02:50:17
26881,12.80,1666486518,2022-10-23 02:55:18
26883,12.77,1666486820,2022-10-23 03:00:20
26885,12.80,1666487122,2022-10-23 03:05:22
26887,12.76,1666487423,2022-10-23 03:10:23
26889,12.77,1666487725,2022-10-23 03:15:25
26891,12.77,1666488027,2022-10-23 03:20:27
26893,12.80,1666488329,2022-10-23 03:25:29
26895,12.81,1666488631,2022-10-23 03:30:31
26897,12.86,1666488933,2022-10-23 03:35:33
26899,12.84,1666489234,2022-10-23 03:40:34
26901,12.93,1666489535,2022-10-23 03:45:35
26903,12.96,1666489836,2022-10-23 03:50:36
26905,13.6,1666490138,2022-10-23 03:55:38
26907,13.0,1666490439,2022-10-23 04:00:39
26909,12.97,1666490741,2022-10-23 04:05:41
26911,12.97,1666491043,2022-10-23 04:10:43
26913,12.93,1666491344,2022-10-23 04:15:44
26915,12.90,1666491646,2022-10-23 04:20:46
26917,12.89,1666491948,2022-10-23 04:25:48
26919,12.84,1666492249,2022-10-23 04:30:49
26921,12.84,1666492551,2022-10-23 04:35:51
26923,12.82,1666492852,2022-10-23 04:40:52
26925,12.81,1666493153,2022-10-23 04:45:53
26927,12.79,1666493454,2022-10-23 04:50:54
26929,12.81,1666493755,2022-10-23 04:55:55
26931,12.82,1666494056,2022-10-23 05:00:56
