id,value,time,datetime_format
24512,56.75,1666130683,2022-10-19 00:04:43
24514,56.81,1666130984,2022-10-19 00:09:44
24516,56.88,1666131285,2022-10-19 00:14:45
24518,57.31,1666131586,2022-10-19 00:19:46
24520,57.41,1666131887,2022-10-19 00:24:47
24522,57.58,1666132188,2022-10-19 00:29:48
24524,57.4,1666132490,2022-10-19 00:34:50
24526,56.93,1666132791,2022-10-19 00:39:51
24528,56.84,1666133092,2022-10-19 00:44:52
24530,56.93,1666133394,2022-10-19 00:49:54
24532,57.0,1666133695,2022-10-19 00:54:55
24534,57.27,1666133997,2022-10-19 00:59:57
24536,57.31,1666134298,2022-10-19 01:04:58
24538,57.20,1666134600,2022-10-19 01:10:00
24540,57.27,1666134902,2022-10-19 01:15:02
24542,57.20,1666135203,2022-10-19 01:20:03
24544,57.24,1666135505,2022-10-19 01:25:05
24546,57.36,1666135806,2022-10-19 01:30:06
24548,57.59,1666136107,2022-10-19 01:35:07
24550,57.52,1666136409,2022-10-19 01:40:09
24552,57.95,1666136710,2022-10-19 01:45:10
24554,57.97,1666137011,2022-10-19 01:50:11
24556,57.88,1666137312,2022-10-19 01:55:12
24558,57.65,1666137613,2022-10-19 02:00:13
24560,57.66,1666137914,2022-10-19 02:05:14
24562,57.72,1666138216,2022-10-19 02:10:16
24564,57.77,1666138517,2022-10-19 02:15:17
24566,57.81,1666138818,2022-10-19 02:20:18
24568,58.25,1666139120,2022-10-19 02:25:20
24570,58.4,1666139421,2022-10-19 02:30:21
24572,58.18,1666139723,2022-10-19 02:35:23
24574,59.18,1666140024,2022-10-19 02:40:24
24576,58.72,1666140325,2022-10-19 02:45:25
24578,58.61,1666140627,2022-10-19 02:50:27
24580,58.47,1666140928,2022-10-19 02:55:28
24582,58.40,1666141229,2022-10-19 03:00:29
24584,58.38,1666141530,2022-10-19 03:05:30
24586,58.45,1666141831,2022-10-19 03:10:31
24588,58.54,1666142133,2022-10-19 03:15:33
24590,58.75,1666142435,2022-10-19 03:20:35
24592,58.86,1666142737,2022-10-19 03:25:37
24594,58.95,1666143039,2022-10-19 03:30:39
24596,58.84,1666143341,2022-10-19 03:35:41
24598,58.81,1666143643,2022-10-19 03:40:43
24600,58.90,1666143944,2022-10-19 03:45:44
24602,59.15,1666144245,2022-10-19 03:50:45
24604,59.54,1666144547,2022-10-19 03:55:47
24606,59.65,1666144849,2022-10-19 04:00:49
24608,60.20,1666145150,2022-10-19 04:05:50
24610,59.86,1666145452,2022-10-19 04:10:52
24612,59.81,1666145754,2022-10-19 04:15:54
24614,59.74,1666146056,2022-10-19 04:20:56
24616,59.79,1666146358,2022-10-19 04:25:58
24618,59.70,1666146659,2022-10-19 04:30:59
24620,59.59,1666146961,2022-10-19 04:36:01
24622,59.41,1666147263,2022-10-19 04:41:03
24624,59.43,1666147564,2022-10-19 04:46:04
24626,59.58,1666147865,2022-10-19 04:51:05
24628,59.84,1666148167,2022-10-19 04:56:07
24630,59.95,1666148468,2022-10-19 05:01:08
24632,59.93,1666148769,2022-10-19 05:06:09
24634,59.88,1666149071,2022-10-19 05:11:11
24636,59.79,1666149373,2022-10-19 05:16:13
24638,59.95,1666149675,2022-10-19 05:21:15
24640,60.6,1666149976,2022-10-19 05:26:16
24642,60.27,1666150279,2022-10-19 05:31:19
24644,59.95,1666150580,2022-10-19 05:36:20
24646,59.79,1666150881,2022-10-19 05:41:21
24648,59.88,1666151183,2022-10-19 05:46:23
24650,59.72,1666151484,2022-10-19 05:51:24
24652,59.86,1666151786,2022-10-19 05:56:26
24654,60.9,1666152087,2022-10-19 06:01:27
24656,60.31,1666152388,2022-10-19 06:06:28
24658,60.38,1666152690,2022-10-19 06:11:30
24660,60.25,1666152991,2022-10-19 06:16:31
24662,60.2,1666153293,2022-10-19 06:21:33
24664,60.9,1666153594,2022-10-19 06:26:34
24666,59.88,1666153895,2022-10-19 06:31:35
24668,59.88,1666154196,2022-10-19 06:36:36
24670,60.6,1666154497,2022-10-19 06:41:37
24672,59.88,1666154799,2022-10-19 06:46:39
24674,59.86,1666155101,2022-10-19 06:51:41
24676,60.6,1666155403,2022-10-19 06:56:43
24678,60.34,1666155705,2022-10-19 07:01:45
24680,60.11,1666156006,2022-10-19 07:06:46
24682,60.20,1666156307,2022-10-19 07:11:47
24684,60.0,1666156608,2022-10-19 07:16:48
24686,60.29,1666156909,2022-10-19 07:21:49
24688,60.34,1666157210,2022-10-19 07:26:50
24690,60.74,1666157511,2022-10-19 07:31:51
24692,60.75,1666157813,2022-10-19 07:36:53
24694,60.84,1666158114,2022-10-19 07:41:54
24696,60.84,1666158416,2022-10-19 07:46:56
24698,60.70,1666158718,2022-10-19 07:51:58
24700,60.72,1666159019,2022-10-19 07:56:59
24702,60.54,1666159320,2022-10-19 08:02:00
24704,60.79,1666159622,2022-10-19 08:07:02
24706,60.77,1666159924,2022-10-19 08:12:04
24708,60.61,1666160226,2022-10-19 08:17:06
24710,60.45,1666160527,2022-10-19 08:22:07
24712,60.54,1666160828,2022-10-19 08:27:08
24714,60.50,1666161129,2022-10-19 08:32:09
24716,60.27,1666161431,2022-10-19 08:37:11
24718,60.27,1666161732,2022-10-19 08:42:12
24720,60.4,1666162033,2022-10-19 08:47:13
24722,60.38,1666162335,2022-10-19 08:52:15
24724,60.43,1666162637,2022-10-19 08:57:17
24726,60.59,1666162939,2022-10-19 09:02:19
24728,60.33,1666163241,2022-10-19 09:07:21
24730,60.43,1666163542,2022-10-19 09:12:22
24732,60.49,1666163844,2022-10-19 09:17:24
24734,60.70,1666164146,2022-10-19 09:22:26
24736,61.2,1666164448,2022-10-19 09:27:28
24738,60.86,1666164750,2022-10-19 09:32:30
24740,60.79,1666165051,2022-10-19 09:37:31
24742,61.9,1666165352,2022-10-19 09:42:32
24744,60.95,1666165653,2022-10-19 09:47:33
24746,61.0,1666165954,2022-10-19 09:52:34
24748,61.13,1666166256,2022-10-19 09:57:36
24750,61.20,1666166558,2022-10-19 10:02:38
24752,60.95,1666166860,2022-10-19 10:07:40
24754,61.0,1666167161,2022-10-19 10:12:41
24756,60.86,1666167463,2022-10-19 10:17:43
24758,60.88,1666167765,2022-10-19 10:22:45
24760,61.8,1666168067,2022-10-19 10:27:47
24762,61.8,1666168368,2022-10-19 10:32:48
24764,60.93,1666168674,2022-10-19 10:37:54
24766,61.0,1666168975,2022-10-19 10:42:55
24768,60.66,1666169276,2022-10-19 10:47:56
24770,60.27,1666169578,2022-10-19 10:52:58
24772,60.9,1666169879,2022-10-19 10:57:59
24774,59.47,1666170180,2022-10-19 11:03:00
24777,59.83,1666170481,2022-10-19 11:08:01
24779,59.29,1666170782,2022-10-19 11:13:02
24781,58.70,1666171084,2022-10-19 11:18:04
24783,58.70,1666171385,2022-10-19 11:23:05
24785,58.88,1666171686,2022-10-19 11:28:06
24787,58.4,1666171987,2022-10-19 11:33:07
24789,58.70,1666172288,2022-10-19 11:38:08
24791,58.52,1666172590,2022-10-19 11:43:10
24793,58.38,1666172892,2022-10-19 11:48:12
24795,56.22,1666173193,2022-10-19 11:53:13
24797,54.77,1666173495,2022-10-19 11:58:15
24799,56.18,1666173796,2022-10-19 12:03:16
24801,54.88,1666174097,2022-10-19 12:08:17
24803,55.18,1666174398,2022-10-19 12:13:18
24805,54.9,1666174700,2022-10-19 12:18:20
24807,56.40,1666175001,2022-10-19 12:23:21
24809,54.68,1666175302,2022-10-19 12:28:22
24811,55.58,1666175603,2022-10-19 12:33:23
24813,55.41,1666175904,2022-10-19 12:38:24
24815,52.61,1666176205,2022-10-19 12:43:25
24817,53.43,1666176506,2022-10-19 12:48:26
