id,value,time,datetime_format
22214,59.13,1665784902,2022-10-15 00:01:42
22216,58.95,1665785203,2022-10-15 00:06:43
22218,58.68,1665785505,2022-10-15 00:11:45
22220,58.65,1665785807,2022-10-15 00:16:47
22222,58.65,1665786108,2022-10-15 00:21:48
22224,59.2,1665786410,2022-10-15 00:26:50
22226,58.90,1665786711,2022-10-15 00:31:51
22228,58.88,1665787012,2022-10-15 00:36:52
22230,58.97,1665787313,2022-10-15 00:41:53
22232,58.83,1665787615,2022-10-15 00:46:55
22234,58.36,1665787917,2022-10-15 00:51:57
22236,58.33,1665788218,2022-10-15 00:56:58
22238,58.75,1665788519,2022-10-15 01:01:59
22240,58.97,1665788821,2022-10-15 01:07:01
22242,59.15,1665789123,2022-10-15 01:12:03
22244,59.54,1665789425,2022-10-15 01:17:05
22246,59.54,1665789727,2022-10-15 01:22:07
22248,59.40,1665790028,2022-10-15 01:27:08
22250,59.13,1665790330,2022-10-15 01:32:10
22252,59.34,1665790631,2022-10-15 01:37:11
22254,59.31,1665790933,2022-10-15 01:42:13
22256,59.63,1665791234,2022-10-15 01:47:14
22258,59.52,1665791535,2022-10-15 01:52:15
22260,59.90,1665791836,2022-10-15 01:57:16
22262,59.84,1665792138,2022-10-15 02:02:18
22264,59.54,1665792439,2022-10-15 02:07:19
22266,59.54,1665792741,2022-10-15 02:12:21
22268,59.34,1665793042,2022-10-15 02:17:22
22270,58.75,1665793343,2022-10-15 02:22:23
22272,58.54,1665793644,2022-10-15 02:27:24
22274,59.25,1665793946,2022-10-15 02:32:26
22276,59.50,1665794248,2022-10-15 02:37:28
22278,59.56,1665794549,2022-10-15 02:42:29
22280,59.25,1665794850,2022-10-15 02:47:30
22282,59.4,1665795152,2022-10-15 02:52:32
22284,58.90,1665795454,2022-10-15 02:57:34
22286,59.36,1665795755,2022-10-15 03:02:35
22288,59.43,1665796057,2022-10-15 03:07:37
22290,59.65,1665796358,2022-10-15 03:12:38
22292,59.79,1665796660,2022-10-15 03:17:40
22294,59.61,1665796962,2022-10-15 03:22:42
22296,59.61,1665797263,2022-10-15 03:27:43
22298,59.52,1665797564,2022-10-15 03:32:44
22300,59.63,1665797865,2022-10-15 03:37:45
22302,59.72,1665798166,2022-10-15 03:42:46
22304,59.72,1665798468,2022-10-15 03:47:48
22306,59.31,1665798770,2022-10-15 03:52:50
22308,59.99,1665799071,2022-10-15 03:57:51
22310,60.38,1665799373,2022-10-15 04:02:53
22312,60.0,1665799674,2022-10-15 04:07:54
22314,59.90,1665799975,2022-10-15 04:12:55
22316,59.9,1665800276,2022-10-15 04:17:56
22318,58.86,1665800577,2022-10-15 04:22:57
22320,59.77,1665800879,2022-10-15 04:27:59
22322,60.34,1665801180,2022-10-15 04:33:00
22324,60.18,1665801482,2022-10-15 04:38:02
22326,60.4,1665801784,2022-10-15 04:43:04
22328,60.11,1665802086,2022-10-15 04:48:06
22330,60.36,1665802388,2022-10-15 04:53:08
22332,60.2,1665802690,2022-10-15 04:58:10
22334,59.86,1665802991,2022-10-15 05:03:11
22336,60.18,1665803292,2022-10-15 05:08:12
22338,60.65,1665803594,2022-10-15 05:13:14
22340,59.45,1665803896,2022-10-15 05:18:16
22342,59.58,1665804197,2022-10-15 05:23:17
22344,59.84,1665804498,2022-10-15 05:28:18
22346,59.95,1665804799,2022-10-15 05:33:19
22348,59.84,1665805101,2022-10-15 05:38:21
22350,60.18,1665805403,2022-10-15 05:43:23
22352,59.63,1665805704,2022-10-15 05:48:24
22354,59.24,1665806006,2022-10-15 05:53:26
22356,59.90,1665806307,2022-10-15 05:58:27
22358,59.86,1665806608,2022-10-15 06:03:28
22360,59.91,1665806909,2022-10-15 06:08:29
22362,59.38,1665807211,2022-10-15 06:13:31
22364,59.86,1665807512,2022-10-15 06:18:32
22366,60.0,1665807814,2022-10-15 06:23:34
22368,59.99,1665808115,2022-10-15 06:28:35
22370,60.0,1665808416,2022-10-15 06:33:36
22372,59.97,1665808717,2022-10-15 06:38:37
22374,59.63,1665809018,2022-10-15 06:43:38
22376,59.43,1665809319,2022-10-15 06:48:39
22378,59.56,1665809620,2022-10-15 06:53:40
22380,60.22,1665809921,2022-10-15 06:58:41
22382,60.22,1665810223,2022-10-15 07:03:43
22384,59.63,1665810524,2022-10-15 07:08:44
22386,60.2,1665810825,2022-10-15 07:13:45
22388,60.18,1665811126,2022-10-15 07:18:46
22390,60.6,1665811427,2022-10-15 07:23:47
22392,60.8,1665811729,2022-10-15 07:28:49
22394,59.68,1665812030,2022-10-15 07:33:50
22396,59.34,1665812331,2022-10-15 07:38:51
22398,59.15,1665812633,2022-10-15 07:43:53
22400,58.95,1665812934,2022-10-15 07:48:54
22402,59.29,1665813235,2022-10-15 07:53:55
22404,59.54,1665813536,2022-10-15 07:58:56
22406,59.68,1665813838,2022-10-15 08:03:58
22408,59.70,1665814139,2022-10-15 08:08:59
22410,59.79,1665814440,2022-10-15 08:14:00
22412,59.97,1665814741,2022-10-15 08:19:01
22414,60.2,1665815043,2022-10-15 08:24:03
22416,60.6,1665815345,2022-10-15 08:29:05
22418,60.13,1665815647,2022-10-15 08:34:07
22420,60.11,1665815949,2022-10-15 08:39:09
22422,60.20,1665816251,2022-10-15 08:44:11
22424,60.15,1665816553,2022-10-15 08:49:13
22426,60.16,1665816854,2022-10-15 08:54:14
22428,60.20,1665817155,2022-10-15 08:59:15
22430,60.27,1665817457,2022-10-15 09:04:17
22432,60.29,1665817758,2022-10-15 09:09:18
22434,60.27,1665818059,2022-10-15 09:14:19
22436,60.29,1665818361,2022-10-15 09:19:21
22438,60.24,1665818662,2022-10-15 09:24:22
22440,60.13,1665818963,2022-10-15 09:29:23
22442,60.38,1665819264,2022-10-15 09:34:24
22444,60.47,1665819565,2022-10-15 09:39:25
22446,60.33,1665819867,2022-10-15 09:44:27
22448,60.38,1665820169,2022-10-15 09:49:29
22450,60.49,1665820470,2022-10-15 09:54:30
22452,60.56,1665820771,2022-10-15 09:59:31
22454,60.56,1665821072,2022-10-15 10:04:32
22456,60.68,1665821374,2022-10-15 10:09:34
22458,60.70,1665821676,2022-10-15 10:14:36
22460,60.83,1665821978,2022-10-15 10:19:38
22462,60.79,1665822279,2022-10-15 10:24:39
